id;mode;from_country;from_country_key;to_country;to_country_key;points;year
34717;FINAL;Finnland;SF;Großbritannien;UK;0;2013
34718;FINAL;Finnland;SF;Schweden;S;4;2013
34719;FINAL;Finnland;SF;Ungarn;H;10;2013
34720;FINAL;Finnland;SF;Dänemark;DK;7;2013
34721;FINAL;Finnland;SF;Island;ISL;5;2013
34722;FINAL;Finnland;SF;Aserbaidschan;AZ;0;2013
34723;FINAL;Finnland;SF;Griechenland;GR;1;2013
34724;FINAL;Finnland;SF;Ukraine;UKR;0;2013
34725;FINAL;Finnland;SF;Italien;I;0;2013
34726;FINAL;Finnland;SF;Norwegen;N;12;2013
34727;FINAL;Finnland;SF;Georgien;GE;0;2013
34728;FINAL;Finnland;SF;Irland;IRL;0;2013
34729;FINAL;Spanien;E;Frankreich;F;0;2013
34730;FINAL;Spanien;E;Litauen;LIT;0;2013
34731;FINAL;Spanien;E;Moldau;MD;0;2013
34732;FINAL;Spanien;E;Finnland;SF;2;2013
34733;FINAL;Spanien;E;Belgien;B;0;2013
34734;FINAL;Spanien;E;Estland;EST;0;2013
34735;FINAL;Spanien;E;Weißrussland;BRS;0;2013
34736;FINAL;Spanien;E;Malta;MAL;1;2013
34737;FINAL;Spanien;E;Russland;RUS;6;2013
34738;FINAL;Spanien;E;Deutschland;D;3;2013
34739;FINAL;Spanien;E;Armenien;ARM;0;2013
34740;FINAL;Spanien;E;Niederlande;NL;0;2013
34741;FINAL;Spanien;E;Rumänien;ROM;0;2013
34742;FINAL;Spanien;E;Großbritannien;UK;4;2013
34743;FINAL;Spanien;E;Schweden;S;0;2013
34744;FINAL;Spanien;E;Ungarn;H;0;2013
34745;FINAL;Spanien;E;Dänemark;DK;8;2013
34746;FINAL;Spanien;E;Island;ISL;0;2013
34747;FINAL;Spanien;E;Aserbaidschan;AZ;7;2013
34748;FINAL;Spanien;E;Griechenland;GR;0;2013
34749;FINAL;Spanien;E;Ukraine;UKR;10;2013
34750;FINAL;Spanien;E;Italien;I;12;2013
34751;FINAL;Spanien;E;Norwegen;N;5;2013
34752;FINAL;Spanien;E;Georgien;GE;0;2013
34753;FINAL;Spanien;E;Irland;IRL;0;2013
34754;FINAL;Belgien;B;Frankreich;F;0;2013
34755;FINAL;Belgien;B;Litauen;LIT;0;2013
34756;FINAL;Belgien;B;Moldau;MD;3;2013
34757;FINAL;Belgien;B;Finnland;SF;0;2013
34758;FINAL;Belgien;B;Spanien;E;0;2013
34759;FINAL;Belgien;B;Estland;EST;0;2013
34760;FINAL;Belgien;B;Weißrussland;BRS;0;2013
34761;FINAL;Belgien;B;Malta;MAL;0;2013
34762;FINAL;Belgien;B;Russland;RUS;4;2013
34763;FINAL;Belgien;B;Deutschland;D;0;2013
34764;FINAL;Belgien;B;Armenien;ARM;0;2013
34765;FINAL;Belgien;B;Niederlande;NL;12;2013
34766;FINAL;Belgien;B;Rumänien;ROM;0;2013
34767;FINAL;Belgien;B;Großbritannien;UK;0;2013
34768;FINAL;Belgien;B;Schweden;S;1;2013
34769;FINAL;Belgien;B;Ungarn;H;0;2013
34770;FINAL;Belgien;B;Dänemark;DK;10;2013
34771;FINAL;Belgien;B;Island;ISL;0;2013
34772;FINAL;Belgien;B;Aserbaidschan;AZ;5;2013
34773;FINAL;Belgien;B;Griechenland;GR;2;2013
34774;FINAL;Belgien;B;Ukraine;UKR;8;2013
34775;FINAL;Belgien;B;Italien;I;6;2013
34776;FINAL;Belgien;B;Norwegen;N;7;2013
34777;FINAL;Belgien;B;Georgien;GE;0;2013
34778;FINAL;Belgien;B;Irland;IRL;0;2013
34779;FINAL;Estland;EST;Frankreich;F;0;2013
34780;FINAL;Estland;EST;Litauen;LIT;0;2013
34781;FINAL;Estland;EST;Moldau;MD;0;2013
34782;FINAL;Estland;EST;Finnland;SF;0;2013
34783;FINAL;Estland;EST;Spanien;E;0;2013
34784;FINAL;Estland;EST;Belgien;B;2;2013
34785;FINAL;Estland;EST;Weißrussland;BRS;0;2013
34786;FINAL;Estland;EST;Malta;MAL;5;2013
34787;FINAL;Estland;EST;Russland;RUS;12;2013
34788;FINAL;Estland;EST;Deutschland;D;0;2013
34789;FINAL;Estland;EST;Armenien;ARM;0;2013
34790;FINAL;Estland;EST;Niederlande;NL;7;2013
34791;FINAL;Estland;EST;Rumänien;ROM;0;2013
34792;FINAL;Estland;EST;Großbritannien;UK;0;2013
34793;FINAL;Estland;EST;Schweden;S;1;2013
34794;FINAL;Estland;EST;Ungarn;H;4;2013
34795;FINAL;Estland;EST;Dänemark;DK;8;2013
34796;FINAL;Estland;EST;Island;ISL;6;2013
34797;FINAL;Estland;EST;Aserbaidschan;AZ;0;2013
34798;FINAL;Estland;EST;Griechenland;GR;0;2013
34799;FINAL;Estland;EST;Ukraine;UKR;10;2013
34800;FINAL;Estland;EST;Italien;I;0;2013
34801;FINAL;Estland;EST;Norwegen;N;3;2013
34802;FINAL;Estland;EST;Georgien;GE;0;2013
34803;FINAL;Estland;EST;Irland;IRL;0;2013
34804;FINAL;Weißrussland;BRS;Frankreich;F;0;2013
34805;FINAL;Weißrussland;BRS;Litauen;LIT;5;2013
34806;FINAL;Weißrussland;BRS;Moldau;MD;4;2013
34807;FINAL;Weißrussland;BRS;Finnland;SF;0;2013
34808;FINAL;Weißrussland;BRS;Spanien;E;0;2013
34809;FINAL;Weißrussland;BRS;Belgien;B;0;2013
34810;FINAL;Weißrussland;BRS;Estland;EST;0;2013
34811;FINAL;Weißrussland;BRS;Malta;MAL;7;2013
34812;FINAL;Weißrussland;BRS;Russland;RUS;8;2013
34813;FINAL;Weißrussland;BRS;Deutschland;D;0;2013
34814;FINAL;Weißrussland;BRS;Armenien;ARM;2;2013
34815;FINAL;Weißrussland;BRS;Niederlande;NL;0;2013
34816;FINAL;Weißrussland;BRS;Rumänien;ROM;0;2013
34817;FINAL;Weißrussland;BRS;Großbritannien;UK;0;2013
34818;FINAL;Weißrussland;BRS;Schweden;S;0;2013
34819;FINAL;Weißrussland;BRS;Ungarn;H;0;2013
34820;FINAL;Weißrussland;BRS;Dänemark;DK;1;2013
34821;FINAL;Weißrussland;BRS;Island;ISL;0;2013
34822;FINAL;Weißrussland;BRS;Aserbaidschan;AZ;10;2013
34823;FINAL;Weißrussland;BRS;Griechenland;GR;6;2013
34824;FINAL;Weißrussland;BRS;Ukraine;UKR;12;2013
34825;FINAL;Weißrussland;BRS;Italien;I;0;2013
34826;FINAL;Weißrussland;BRS;Norwegen;N;3;2013
34827;FINAL;Weißrussland;BRS;Georgien;GE;0;2013
34828;FINAL;Weißrussland;BRS;Irland;IRL;0;2013
34829;FINAL;Malta;MAL;Frankreich;F;0;2013
34830;FINAL;Malta;MAL;Litauen;LIT;0;2013
34831;FINAL;Malta;MAL;Moldau;MD;0;2013
34832;FINAL;Malta;MAL;Finnland;SF;0;2013
34833;FINAL;Malta;MAL;Spanien;E;0;2013
34834;FINAL;Malta;MAL;Belgien;B;0;2013
34835;FINAL;Malta;MAL;Estland;EST;0;2013
34836;FINAL;Malta;MAL;Weißrussland;BRS;2;2013
34837;FINAL;Malta;MAL;Russland;RUS;0;2013
34838;FINAL;Malta;MAL;Deutschland;D;0;2013
34839;FINAL;Malta;MAL;Armenien;ARM;1;2013
34840;FINAL;Malta;MAL;Niederlande;NL;0;2013
34841;FINAL;Malta;MAL;Rumänien;ROM;7;2013
34842;FINAL;Malta;MAL;Großbritannien;UK;5;2013
34843;FINAL;Malta;MAL;Schweden;S;0;2013
34844;FINAL;Malta;MAL;Ungarn;H;0;2013
34845;FINAL;Malta;MAL;Dänemark;DK;6;2013
34846;FINAL;Malta;MAL;Island;ISL;0;2013
34847;FINAL;Malta;MAL;Aserbaidschan;AZ;12;2013
34848;FINAL;Malta;MAL;Griechenland;GR;4;2013
34849;FINAL;Malta;MAL;Ukraine;UKR;10;2013
34850;FINAL;Malta;MAL;Italien;I;8;2013
34851;FINAL;Malta;MAL;Norwegen;N;3;2013
34852;FINAL;Malta;MAL;Georgien;GE;0;2013
34853;FINAL;Malta;MAL;Irland;IRL;0;2013
34854;FINAL;Russland;RUS;Frankreich;F;0;2013
34855;FINAL;Russland;RUS;Litauen;LIT;0;2013
34856;FINAL;Russland;RUS;Moldau;MD;6;2013
34857;FINAL;Russland;RUS;Finnland;SF;0;2013
34858;FINAL;Russland;RUS;Spanien;E;0;2013
34859;FINAL;Russland;RUS;Belgien;B;8;2013
34860;FINAL;Russland;RUS;Estland;EST;0;2013
34861;FINAL;Russland;RUS;Weißrussland;BRS;0;2013
34862;FINAL;Russland;RUS;Malta;MAL;0;2013
34863;FINAL;Russland;RUS;Deutschland;D;0;2013
34864;FINAL;Russland;RUS;Armenien;ARM;2;2013
34865;FINAL;Russland;RUS;Niederlande;NL;3;2013
34866;FINAL;Russland;RUS;Rumänien;ROM;0;2013
34867;FINAL;Russland;RUS;Großbritannien;UK;0;2013
34868;FINAL;Russland;RUS;Schweden;S;0;2013
34869;FINAL;Russland;RUS;Ungarn;H;0;2013
34870;FINAL;Russland;RUS;Dänemark;DK;4;2013
34871;FINAL;Russland;RUS;Island;ISL;0;2013
34872;FINAL;Russland;RUS;Aserbaidschan;AZ;12;2013
34873;FINAL;Russland;RUS;Griechenland;GR;10;2013
34874;FINAL;Russland;RUS;Ukraine;UKR;1;2013
34875;FINAL;Russland;RUS;Italien;I;0;2013
34876;FINAL;Russland;RUS;Norwegen;N;7;2013
34877;FINAL;Russland;RUS;Georgien;GE;5;2013
34878;FINAL;Russland;RUS;Irland;IRL;0;2013
34879;FINAL;Deutschland;D;Frankreich;F;0;2013
34880;FINAL;Deutschland;D;Litauen;LIT;0;2013
34881;FINAL;Deutschland;D;Moldau;MD;0;2013
34882;FINAL;Deutschland;D;Finnland;SF;1;2013
34883;FINAL;Deutschland;D;Spanien;E;0;2013
34884;FINAL;Deutschland;D;Belgien;B;0;2013
34885;FINAL;Deutschland;D;Estland;EST;0;2013
34886;FINAL;Deutschland;D;Weißrussland;BRS;0;2013
34887;FINAL;Deutschland;D;Malta;MAL;5;2013
34888;FINAL;Deutschland;D;Russland;RUS;2;2013
34889;FINAL;Deutschland;D;Armenien;ARM;0;2013
34890;FINAL;Deutschland;D;Niederlande;NL;0;2013
34891;FINAL;Deutschland;D;Rumänien;ROM;0;2013
34892;FINAL;Deutschland;D;Großbritannien;UK;0;2013
34893;FINAL;Deutschland;D;Schweden;S;3;2013
34894;FINAL;Deutschland;D;Ungarn;H;12;2013
34895;FINAL;Deutschland;D;Dänemark;DK;10;2013
34896;FINAL;Deutschland;D;Island;ISL;8;2013
34897;FINAL;Deutschland;D;Aserbaidschan;AZ;4;2013
34898;FINAL;Deutschland;D;Griechenland;GR;6;2013
34899;FINAL;Deutschland;D;Ukraine;UKR;0;2013
34900;FINAL;Deutschland;D;Italien;I;0;2013
34901;FINAL;Deutschland;D;Norwegen;N;7;2013
34902;FINAL;Deutschland;D;Georgien;GE;0;2013
34903;FINAL;Deutschland;D;Irland;IRL;0;2013
34904;FINAL;Armenien;ARM;Frankreich;F;2;2013
34905;FINAL;Armenien;ARM;Litauen;LIT;0;2013
34906;FINAL;Armenien;ARM;Moldau;MD;0;2013
34907;FINAL;Armenien;ARM;Finnland;SF;0;2013
34908;FINAL;Armenien;ARM;Spanien;E;0;2013
34909;FINAL;Armenien;ARM;Belgien;B;0;2013
34910;FINAL;Armenien;ARM;Estland;EST;0;2013
34911;FINAL;Armenien;ARM;Weißrussland;BRS;5;2013
34912;FINAL;Armenien;ARM;Malta;MAL;6;2013
34913;FINAL;Armenien;ARM;Russland;RUS;7;2013
34914;FINAL;Armenien;ARM;Deutschland;D;0;2013
34915;FINAL;Armenien;ARM;Niederlande;NL;0;2013
34916;FINAL;Armenien;ARM;Rumänien;ROM;0;2013
34917;FINAL;Armenien;ARM;Großbritannien;UK;0;2013
34918;FINAL;Armenien;ARM;Schweden;S;0;2013
34919;FINAL;Armenien;ARM;Ungarn;H;0;2013
34920;FINAL;Armenien;ARM;Dänemark;DK;4;2013
34921;FINAL;Armenien;ARM;Island;ISL;0;2013
34922;FINAL;Armenien;ARM;Aserbaidschan;AZ;0;2013
34923;FINAL;Armenien;ARM;Griechenland;GR;8;2013
34924;FINAL;Armenien;ARM;Ukraine;UKR;12;2013
34925;FINAL;Armenien;ARM;Italien;I;1;2013
34926;FINAL;Armenien;ARM;Norwegen;N;3;2013
34927;FINAL;Armenien;ARM;Georgien;GE;10;2013
34928;FINAL;Armenien;ARM;Irland;IRL;0;2013
34929;FINAL;Niederlande;NL;Frankreich;F;0;2013
34930;FINAL;Niederlande;NL;Litauen;LIT;0;2013
34931;FINAL;Niederlande;NL;Moldau;MD;0;2013
34932;FINAL;Niederlande;NL;Finnland;SF;0;2013
34933;FINAL;Niederlande;NL;Spanien;E;0;2013
34934;FINAL;Niederlande;NL;Belgien;B;12;2013
34935;FINAL;Niederlande;NL;Estland;EST;0;2013
34936;FINAL;Niederlande;NL;Weißrussland;BRS;0;2013
34937;FINAL;Niederlande;NL;Malta;MAL;8;2013
34938;FINAL;Niederlande;NL;Russland;RUS;4;2013
34939;FINAL;Niederlande;NL;Deutschland;D;0;2013
34940;FINAL;Niederlande;NL;Armenien;ARM;0;2013
34941;FINAL;Niederlande;NL;Rumänien;ROM;0;2013
34942;FINAL;Niederlande;NL;Großbritannien;UK;0;2013
34943;FINAL;Niederlande;NL;Schweden;S;3;2013
34944;FINAL;Niederlande;NL;Ungarn;H;7;2013
34945;FINAL;Niederlande;NL;Dänemark;DK;10;2013
34946;FINAL;Niederlande;NL;Island;ISL;0;2013
34947;FINAL;Niederlande;NL;Aserbaidschan;AZ;2;2013
34948;FINAL;Niederlande;NL;Griechenland;GR;1;2013
34949;FINAL;Niederlande;NL;Ukraine;UKR;5;2013
34950;FINAL;Niederlande;NL;Italien;I;0;2013
34951;FINAL;Niederlande;NL;Norwegen;N;6;2013
34952;FINAL;Niederlande;NL;Georgien;GE;0;2013
34953;FINAL;Niederlande;NL;Irland;IRL;0;2013
34954;FINAL;Rumänien;ROM;Frankreich;F;0;2013
34955;FINAL;Rumänien;ROM;Litauen;LIT;0;2013
34956;FINAL;Rumänien;ROM;Moldau;MD;12;2013
34957;FINAL;Rumänien;ROM;Finnland;SF;0;2013
34958;FINAL;Rumänien;ROM;Spanien;E;0;2013
34959;FINAL;Rumänien;ROM;Belgien;B;0;2013
34960;FINAL;Rumänien;ROM;Estland;EST;0;2013
34961;FINAL;Rumänien;ROM;Weißrussland;BRS;0;2013
34962;FINAL;Rumänien;ROM;Malta;MAL;5;2013
34963;FINAL;Rumänien;ROM;Russland;RUS;0;2013
34964;FINAL;Rumänien;ROM;Deutschland;D;0;2013
34965;FINAL;Rumänien;ROM;Armenien;ARM;0;2013
34966;FINAL;Rumänien;ROM;Niederlande;NL;2;2013
34967;FINAL;Rumänien;ROM;Großbritannien;UK;3;2013
34968;FINAL;Rumänien;ROM;Schweden;S;0;2013
34969;FINAL;Rumänien;ROM;Ungarn;H;0;2013
34970;FINAL;Rumänien;ROM;Dänemark;DK;6;2013
34971;FINAL;Rumänien;ROM;Island;ISL;0;2013
34972;FINAL;Rumänien;ROM;Aserbaidschan;AZ;10;2013
34973;FINAL;Rumänien;ROM;Griechenland;GR;7;2013
34974;FINAL;Rumänien;ROM;Ukraine;UKR;4;2013
34975;FINAL;Rumänien;ROM;Italien;I;1;2013
34976;FINAL;Rumänien;ROM;Norwegen;N;8;2013
34977;FINAL;Rumänien;ROM;Georgien;GE;0;2013
34978;FINAL;Rumänien;ROM;Irland;IRL;0;2013
34979;FINAL;Großbritannien;UK;Frankreich;F;0;2013
34980;FINAL;Großbritannien;UK;Litauen;LIT;0;2013
34981;FINAL;Großbritannien;UK;Moldau;MD;0;2013
34982;FINAL;Großbritannien;UK;Finnland;SF;0;2013
34983;FINAL;Großbritannien;UK;Spanien;E;0;2013
34984;FINAL;Großbritannien;UK;Belgien;B;3;2013
34985;FINAL;Großbritannien;UK;Estland;EST;0;2013
34986;FINAL;Großbritannien;UK;Weißrussland;BRS;0;2013
34987;FINAL;Großbritannien;UK;Malta;MAL;7;2013
34988;FINAL;Großbritannien;UK;Russland;RUS;10;2013
34989;FINAL;Großbritannien;UK;Deutschland;D;0;2013
34990;FINAL;Großbritannien;UK;Armenien;ARM;0;2013
34991;FINAL;Großbritannien;UK;Niederlande;NL;6;2013
34992;FINAL;Großbritannien;UK;Rumänien;ROM;4;2013
34993;FINAL;Großbritannien;UK;Schweden;S;0;2013
34994;FINAL;Großbritannien;UK;Ungarn;H;0;2013
34995;FINAL;Großbritannien;UK;Dänemark;DK;12;2013
34996;FINAL;Großbritannien;UK;Island;ISL;2;2013
34997;FINAL;Großbritannien;UK;Aserbaidschan;AZ;0;2013
34998;FINAL;Großbritannien;UK;Griechenland;GR;8;2013
34999;FINAL;Großbritannien;UK;Ukraine;UKR;5;2013
35000;FINAL;Großbritannien;UK;Italien;I;0;2013
35001;FINAL;Großbritannien;UK;Norwegen;N;0;2013
35002;FINAL;Großbritannien;UK;Georgien;GE;0;2013
35003;FINAL;Großbritannien;UK;Irland;IRL;1;2013
35004;FINAL;Schweden;S;Frankreich;F;0;2013
35005;FINAL;Schweden;S;Litauen;LIT;0;2013
35006;FINAL;Schweden;S;Moldau;MD;0;2013
35007;FINAL;Schweden;S;Finnland;SF;0;2013
35008;FINAL;Schweden;S;Spanien;E;0;2013
35009;FINAL;Schweden;S;Belgien;B;7;2013
35010;FINAL;Schweden;S;Estland;EST;0;2013
35011;FINAL;Schweden;S;Weißrussland;BRS;0;2013
35012;FINAL;Schweden;S;Malta;MAL;0;2013
35013;FINAL;Schweden;S;Russland;RUS;5;2013
35014;FINAL;Schweden;S;Deutschland;D;0;2013
35015;FINAL;Schweden;S;Armenien;ARM;0;2013
35016;FINAL;Schweden;S;Niederlande;NL;8;2013
35017;FINAL;Schweden;S;Rumänien;ROM;4;2013
35018;FINAL;Schweden;S;Großbritannien;UK;1;2013
35019;FINAL;Schweden;S;Ungarn;H;3;2013
35020;FINAL;Schweden;S;Dänemark;DK;10;2013
35021;FINAL;Schweden;S;Island;ISL;6;2013
35022;FINAL;Schweden;S;Aserbaidschan;AZ;0;2013
35023;FINAL;Schweden;S;Griechenland;GR;0;2013
35024;FINAL;Schweden;S;Ukraine;UKR;0;2013
35025;FINAL;Schweden;S;Italien;I;0;2013
35026;FINAL;Schweden;S;Norwegen;N;12;2013
35027;FINAL;Schweden;S;Georgien;GE;0;2013
35028;FINAL;Schweden;S;Irland;IRL;2;2013
35029;FINAL;Ungarn;H;Frankreich;F;0;2013
35030;FINAL;Ungarn;H;Litauen;LIT;0;2013
35031;FINAL;Ungarn;H;Moldau;MD;0;2013
35032;FINAL;Ungarn;H;Finnland;SF;0;2013
35033;FINAL;Ungarn;H;Spanien;E;0;2013
35034;FINAL;Ungarn;H;Belgien;B;4;2013
35035;FINAL;Ungarn;H;Estland;EST;0;2013
35036;FINAL;Ungarn;H;Weißrussland;BRS;0;2013
35037;FINAL;Ungarn;H;Malta;MAL;8;2013
35038;FINAL;Ungarn;H;Russland;RUS;0;2013
35039;FINAL;Ungarn;H;Deutschland;D;0;2013
35040;FINAL;Ungarn;H;Armenien;ARM;3;2013
35041;FINAL;Ungarn;H;Niederlande;NL;5;2013
35042;FINAL;Ungarn;H;Rumänien;ROM;0;2013
35043;FINAL;Ungarn;H;Großbritannien;UK;0;2013
35044;FINAL;Ungarn;H;Schweden;S;0;2013
35045;FINAL;Ungarn;H;Dänemark;DK;10;2013
35046;FINAL;Ungarn;H;Island;ISL;6;2013
35047;FINAL;Ungarn;H;Aserbaidschan;AZ;12;2013
35048;FINAL;Ungarn;H;Griechenland;GR;1;2013
35049;FINAL;Ungarn;H;Ukraine;UKR;7;2013
35050;FINAL;Ungarn;H;Italien;I;0;2013
35051;FINAL;Ungarn;H;Norwegen;N;2;2013
35052;FINAL;Ungarn;H;Georgien;GE;0;2013
35053;FINAL;Ungarn;H;Irland;IRL;0;2013
35054;FINAL;Dänemark;DK;Frankreich;F;0;2013
35055;FINAL;Dänemark;DK;Litauen;LIT;0;2013
35056;FINAL;Dänemark;DK;Moldau;MD;0;2013
35057;FINAL;Dänemark;DK;Finnland;SF;2;2013
35058;FINAL;Dänemark;DK;Spanien;E;0;2013
35059;FINAL;Dänemark;DK;Belgien;B;5;2013
35060;FINAL;Dänemark;DK;Estland;EST;0;2013
35061;FINAL;Dänemark;DK;Weißrussland;BRS;0;2013
35062;FINAL;Dänemark;DK;Malta;MAL;4;2013
35063;FINAL;Dänemark;DK;Russland;RUS;7;2013
35064;FINAL;Dänemark;DK;Deutschland;D;0;2013
35065;FINAL;Dänemark;DK;Armenien;ARM;0;2013
35066;FINAL;Dänemark;DK;Niederlande;NL;10;2013
35067;FINAL;Dänemark;DK;Rumänien;ROM;0;2013
35068;FINAL;Dänemark;DK;Großbritannien;UK;0;2013
35069;FINAL;Dänemark;DK;Schweden;S;8;2013
35070;FINAL;Dänemark;DK;Ungarn;H;0;2013
35071;FINAL;Dänemark;DK;Island;ISL;1;2013
35072;FINAL;Dänemark;DK;Aserbaidschan;AZ;0;2013
35073;FINAL;Dänemark;DK;Griechenland;GR;6;2013
35074;FINAL;Dänemark;DK;Ukraine;UKR;3;2013
35075;FINAL;Dänemark;DK;Italien;I;0;2013
35076;FINAL;Dänemark;DK;Norwegen;N;12;2013
35077;FINAL;Dänemark;DK;Georgien;GE;0;2013
35078;FINAL;Dänemark;DK;Irland;IRL;0;2013
35079;FINAL;Island;ISL;Frankreich;F;2;2013
35080;FINAL;Island;ISL;Litauen;LIT;0;2013
35081;FINAL;Island;ISL;Moldau;MD;0;2013
35082;FINAL;Island;ISL;Finnland;SF;0;2013
35083;FINAL;Island;ISL;Spanien;E;0;2013
35084;FINAL;Island;ISL;Belgien;B;0;2013
35085;FINAL;Island;ISL;Estland;EST;0;2013
35086;FINAL;Island;ISL;Weißrussland;BRS;0;2013
35087;FINAL;Island;ISL;Malta;MAL;5;2013
35088;FINAL;Island;ISL;Russland;RUS;1;2013
35089;FINAL;Island;ISL;Deutschland;D;0;2013
35090;FINAL;Island;ISL;Armenien;ARM;0;2013
35091;FINAL;Island;ISL;Niederlande;NL;8;2013
35092;FINAL;Island;ISL;Rumänien;ROM;6;2013
35093;FINAL;Island;ISL;Großbritannien;UK;0;2013
35094;FINAL;Island;ISL;Schweden;S;4;2013
35095;FINAL;Island;ISL;Ungarn;H;0;2013
35096;FINAL;Island;ISL;Dänemark;DK;12;2013
35097;FINAL;Island;ISL;Aserbaidschan;AZ;7;2013
35098;FINAL;Island;ISL;Griechenland;GR;0;2013
35099;FINAL;Island;ISL;Ukraine;UKR;3;2013
35100;FINAL;Island;ISL;Italien;I;0;2013
35101;FINAL;Island;ISL;Norwegen;N;10;2013
35102;FINAL;Island;ISL;Georgien;GE;0;2013
35103;FINAL;Island;ISL;Irland;IRL;0;2013
35104;FINAL;Aserbaidschan;AZ;Frankreich;F;0;2013
35105;FINAL;Aserbaidschan;AZ;Litauen;LIT;3;2013
35106;FINAL;Aserbaidschan;AZ;Moldau;MD;1;2013
35107;FINAL;Aserbaidschan;AZ;Finnland;SF;0;2013
35108;FINAL;Aserbaidschan;AZ;Spanien;E;0;2013
35109;FINAL;Aserbaidschan;AZ;Belgien;B;0;2013
35110;FINAL;Aserbaidschan;AZ;Estland;EST;0;2013
35111;FINAL;Aserbaidschan;AZ;Weißrussland;BRS;7;2013
35112;FINAL;Aserbaidschan;AZ;Malta;MAL;8;2013
35113;FINAL;Aserbaidschan;AZ;Russland;RUS;0;2013
35114;FINAL;Aserbaidschan;AZ;Deutschland;D;0;2013
35115;FINAL;Aserbaidschan;AZ;Armenien;ARM;0;2013
35116;FINAL;Aserbaidschan;AZ;Niederlande;NL;0;2013
35117;FINAL;Aserbaidschan;AZ;Rumänien;ROM;6;2013
35118;FINAL;Aserbaidschan;AZ;Großbritannien;UK;0;2013
35119;FINAL;Aserbaidschan;AZ;Schweden;S;0;2013
35120;FINAL;Aserbaidschan;AZ;Ungarn;H;0;2013
35121;FINAL;Aserbaidschan;AZ;Dänemark;DK;5;2013
35122;FINAL;Aserbaidschan;AZ;Island;ISL;0;2013
35123;FINAL;Aserbaidschan;AZ;Griechenland;GR;4;2013
35124;FINAL;Aserbaidschan;AZ;Ukraine;UKR;12;2013
35125;FINAL;Aserbaidschan;AZ;Italien;I;0;2013
35126;FINAL;Aserbaidschan;AZ;Norwegen;N;2;2013
35127;FINAL;Aserbaidschan;AZ;Georgien;GE;10;2013
35128;FINAL;Aserbaidschan;AZ;Irland;IRL;0;2013
35129;FINAL;Griechenland;GR;Frankreich;F;0;2013
35130;FINAL;Griechenland;GR;Litauen;LIT;0;2013
35131;FINAL;Griechenland;GR;Moldau;MD;0;2013
35132;FINAL;Griechenland;GR;Finnland;SF;0;2013
35133;FINAL;Griechenland;GR;Spanien;E;0;2013
35134;FINAL;Griechenland;GR;Belgien;B;0;2013
35135;FINAL;Griechenland;GR;Estland;EST;0;2013
35136;FINAL;Griechenland;GR;Weißrussland;BRS;1;2013
35137;FINAL;Griechenland;GR;Malta;MAL;3;2013
35138;FINAL;Griechenland;GR;Russland;RUS;0;2013
35139;FINAL;Griechenland;GR;Deutschland;D;0;2013
35140;FINAL;Griechenland;GR;Armenien;ARM;0;2013
35141;FINAL;Griechenland;GR;Niederlande;NL;0;2013
35142;FINAL;Griechenland;GR;Rumänien;ROM;10;2013
35143;FINAL;Griechenland;GR;Großbritannien;UK;0;2013
35144;FINAL;Griechenland;GR;Schweden;S;0;2013
35145;FINAL;Griechenland;GR;Ungarn;H;2;2013
35146;FINAL;Griechenland;GR;Dänemark;DK;7;2013
35147;FINAL;Griechenland;GR;Island;ISL;0;2013
35148;FINAL;Griechenland;GR;Aserbaidschan;AZ;12;2013
35149;FINAL;Griechenland;GR;Ukraine;UKR;8;2013
35150;FINAL;Griechenland;GR;Italien;I;6;2013
35151;FINAL;Griechenland;GR;Norwegen;N;4;2013
35152;FINAL;Griechenland;GR;Georgien;GE;5;2013
35153;FINAL;Griechenland;GR;Irland;IRL;0;2013
35154;FINAL;Ukraine;UKR;Frankreich;F;0;2013
35155;FINAL;Ukraine;UKR;Litauen;LIT;1;2013
35156;FINAL;Ukraine;UKR;Moldau;MD;8;2013
35157;FINAL;Ukraine;UKR;Finnland;SF;0;2013
35158;FINAL;Ukraine;UKR;Spanien;E;0;2013
35159;FINAL;Ukraine;UKR;Belgien;B;0;2013
35160;FINAL;Ukraine;UKR;Estland;EST;0;2013
35161;FINAL;Ukraine;UKR;Weißrussland;BRS;12;2013
35162;FINAL;Ukraine;UKR;Malta;MAL;2;2013
35163;FINAL;Ukraine;UKR;Russland;RUS;4;2013
35164;FINAL;Ukraine;UKR;Deutschland;D;0;2013
35165;FINAL;Ukraine;UKR;Armenien;ARM;6;2013
35166;FINAL;Ukraine;UKR;Niederlande;NL;0;2013
35167;FINAL;Ukraine;UKR;Rumänien;ROM;0;2013
35168;FINAL;Ukraine;UKR;Großbritannien;UK;0;2013
35169;FINAL;Ukraine;UKR;Schweden;S;0;2013
